row_id,text,label
sst5_base_0909,nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try .,bad
sst5_base_0910,"a pretty decent kid-pleasing , tolerable-to-adults lark of a movie .",good
sst5_base_0911,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",great
sst5_base_0912,simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy .,great
sst5_base_0913,is there a group of more self-absorbed women than the mother and daughters featured in this film ?,terrible
sst5_base_0914,you 'll feel like you ate a reeses without the peanut butter ... ',bad
sst5_base_0915,it somehow managed to make its way past my crappola radar and find a small place in my heart,okay
sst5_base_0916,"forget the misleading title , what 's with the unexplained baboon cameo ?",bad
sst5_base_0917,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm .",good
sst5_base_0918,feels familiar and tired .,bad
sst5_base_0919,"a cross between blow and boyz n the hood , this movie strives to be more , but does n't quite get there .",bad
sst5_base_0920,"a quaint , romanticized rendering .",good
sst5_base_0921,worth catching for griffiths ' warm and winning central performance .,good
sst5_base_0922,... an adorably whimsical comedy that deserves more than a passing twinkle .,good
sst5_base_0923,"scenario that will give most parents pause ... then , something terrible happens .",okay
sst5_base_0924,a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film .,great
sst5_base_0925,the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects .,okay
sst5_base_0926,many of benjamins ' elements feel like they 've been patched in from an episode of miami vice .,okay
sst5_base_0927,"this picture is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts .",terrible
sst5_base_0928,paxton 's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .,okay
sst5_base_0929,"the movie barely makes sense , with its unbelievable naïveté and arbitrary flashbacks .",terrible
sst5_base_0930,"the problem with the bread , my sweet is that it 's far too sentimental .",bad
sst5_base_0931,"you leave the same way you came -- a few tasty morsels under your belt , but no new friends .",bad
sst5_base_0932,the movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . ',terrible
sst5_base_0933,it 's sort of a 21st century morality play with a latino hip hop beat .,good
sst5_base_0934,"goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner laurence coriat do n't manage an equally assured narrative coinage .",good
sst5_base_0935,"max pokes , provokes , takes expressionistic license and hits a nerve ... as far as art is concerned , it 's mission accomplished .",good
sst5_base_0936,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '",terrible
sst5_base_0937,"sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?",bad
sst5_base_0938,avary 's film never quite emerges from the shadow of ellis ' book .,okay
sst5_base_0939,"the movie is hardly a masterpiece , but it does mark ms. bullock 's best work in some time .",good
sst5_base_0940,it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes .,good
sst5_base_0941,whether you like it or not is basically a matter of taste .,okay
sst5_base_0942,the master of disguise is awful .,terrible
sst5_base_0943,manages to delight without much of a story .,good
sst5_base_0944,mildly amusing .,okay
sst5_base_0945,count on his movie to work at the back of your neck long after you leave the theater .,okay
sst5_base_0946,"it does n't reach them , but the effort is gratefully received .",good
sst5_base_0947,"... spiced with humor -lrb- ' i speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand -rrb- and witty updatings -lrb- silver 's parrot has been replaced with morph , a cute alien creature who mimics everyone and everything around -rrb-",good
sst5_base_0948,kinnear and dafoe give what may be the performances of their careers .,great
sst5_base_0949,"the movie is our story as much as it is schmidt 's , no matter if it 's viewed as a self-reflection or cautionary tale .",okay
sst5_base_0950,"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism .",good
sst5_base_0951,but it was n't .,bad
sst5_base_0952,offers laughs and insight into one of the toughest ages a kid can go through .,good
sst5_base_0953,the film is so bad it does n't improve upon the experience of staring at a blank screen .,terrible
sst5_base_0954,-lrb- a -rrb- slummer .,bad
sst5_base_0955,"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .",terrible
sst5_base_0956,"flat , misguided comedy .",bad
sst5_base_0957,fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing .,great
sst5_base_0958,"viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture .",okay
sst5_base_0959,"the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",good
sst5_base_0960,"the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting -lrb- and funnier -rrb- than his .",bad
sst5_base_0961,rabbit-proof fence will probably make you angry .,okay
sst5_base_0962,what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?,okay
sst5_base_0963,"if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances .",bad
sst5_base_0964,... its solemn pretension prevents us from sharing the awe in which it holds itself .,bad
sst5_base_0965,easily one of the best and most exciting movies of the year .,great
sst5_base_0966,suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,terrible
sst5_base_0967,who are ` they ' ?,okay
sst5_base_0968,the umpteenth summer skinny dip in jerry bruckheimer 's putrid pond of retread action twaddle .,okay
sst5_base_0969,"the band performances featured in drumline are red hot ... -lrb- but -rrb- from a mere story point of view , the film 's ice cold .",okay
sst5_base_0970,a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage .,great
sst5_base_0971,"a compassionate , moving portrait of an american -lrb- and an america -rrb- always reaching for something just outside his grasp .",great
sst5_base_0972,"it challenges , this nervy oddity , like modern art should .",good
sst5_base_0973,"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",terrible
sst5_base_0974,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",terrible
sst5_base_0975,"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best .",good
sst5_base_0976,"borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",terrible
sst5_base_0977,c'mon !,okay
sst5_base_0978,paul bettany is cool .,good
sst5_base_0979,"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",okay
sst5_base_0980,"its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film .",okay
sst5_base_0981,sleek and arty .,good
sst5_base_0982,most of the things that made the original men in black such a pleasure are still there .,good
sst5_base_0983,"eastwood winces , clutches his chest and gasps for breath .",okay
sst5_base_0984,but it does n't leave you with much .,bad
sst5_base_0985,"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego .",good
sst5_base_0986,a lovely and beautifully photographed romance .,good
sst5_base_0987,"this is a third-person story now , told by hollywood , and much more ordinary for it .",bad
sst5_base_0988,"the characters ... are paper-thin , and their personalities undergo radical changes when it suits the script .",terrible
sst5_base_0989,"assayas ' ambitious , sometimes beautiful adaptation of jacques chardonne 's novel .",good
sst5_base_0990,"-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",bad
sst5_base_0991,"at times , it actually hurts to watch .",terrible
sst5_base_0992,barry sonnenfeld owes frank the pug big time,okay
sst5_base_0993,richly entertaining and suggestive of any number of metaphorical readings .,great
sst5_base_0994,speaks eloquently about the symbiotic relationship between art and life .,great
sst5_base_0995,"what 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism .",terrible
sst5_base_0996,"highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring ice-t in a major role .",good
sst5_base_0997,"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .",good
sst5_base_0998,"a pleasing , often-funny comedy .",good
sst5_base_0999,the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . '',bad
sst5_base_1000,together -lrb- time out and human resources -rrb- establish mr. cantet as france 's foremost cinematic poet of the workplace .,good
